-150.776018 -175.449834 4.857934e-03 0
-148.073414 -176.203329 4.857572e-03 0
-130.012457 -174.022281 4.864982e-03 8
-153.921915 -167.021419 4.863189e-03 0
-137.691616 -149.143671 4.859070e-03 0
-159.638339 -122.289989 4.925696e-03 1
-138.561488 -160.448018 4.860611e-03 0
-120.170286 -152.801094 4.858103e-03 8
-146.491274 -175.650244 4.857019e-03 0
-144.830893 -176.007745 4.856521e-03 0
-133.346363 -174.114675 4.865701e-03 8
-142.638541 -164.886739 4.860125e-03 0
-154.105763 -134.780763 4.847616e-03 1
-130.380913 -171.497369 4.864944e-03 8
-134.851450 -147.615871 4.858844e-03 8
-134.527860 -167.854643 4.863086e-03 8
-133.875844 -158.086954 4.861221e-03 8
-135.020045 -172.907525 4.865826e-03 0
-127.620330 -148.970746 4.860705e-03 8
-161.438491 -144.178451 4.856406e-03 0
-151.305078 -147.754550 4.856963e-03 0
-159.916797 -162.594931 4.861575e-03 0
-160.534250 -163.154849 4.861543e-03 0
-158.973958 -165.887615 4.861322e-03 0
-134.234652 -169.310239 4.864722e-03 8
-115.623945 -176.928591 4.859008e-03 8
-105.443984 -174.797770 4.860807e-03 8
-115.444200 -156.118013 4.858439e-03 8
-133.804909 -166.900239 4.863353e-03 8
-163.306540 -158.799864 4.857948e-03 0
-153.982054 -162.239653 4.860817e-03 0
-171.257823 -175.747976 4.861721e-03 0
-132.803628 -168.329024 4.864793e-03 8
-119.549732 -173.358507 4.859949e-03 8
-133.964248 -165.769215 4.862797e-03 8
-127.907183 -132.099089 4.860128e-03 9
-159.303112 -168.718975 4.862294e-03 0
-109.498382 -172.518597 4.860969e-03 8
-114.717606 -167.512808 4.856034e-03 8
-152.742519 -150.198584 4.856660e-03 0
-148.655532 -169.106792 4.857448e-03 0
-170.435627 -172.158152 4.862279e-03 0
-125.826110 -170.428729 4.862064e-03 8
-111.107473 -164.860676 4.857147e-03 8
-144.551490 -170.590751 4.858632e-03 0
-149.223734 -171.389563 4.857619e-03 0
-150.284190 -163.681139 4.860340e-03 0
-121.603671 -174.850514 4.861144e-03 8
-148.034591 -173.928229 4.857909e-03 0
-128.445249 -175.685904 4.864641e-03 8
-107.791929 -73.094703 4.569883e-03 10
-154.010091 -140.430364 4.856232e-03 0
-143.409173 -69.955297 4.576844e-03 2
-128.302057 -123.283182 4.872358e-03 9
-146.290925 -165.857975 4.859618e-03 0
